court_id,std_court,province,district,level,city
甘2901,临夏市人民法院,甘肃,临夏市,4,临夏回族自治州
甘2921,临夏县人民法院,甘肃,临夏县,4,临夏回族自治州
甘2922,康乐县人民法院,甘肃,康乐县,4,临夏回族自治州
甘2923,永靖县人民法院,甘肃,永靖县,4,临夏回族自治州
甘2924,广河县人民法院,甘肃,广河县,4,临夏回族自治州
甘2925,和政县人民法院,甘肃,和政县,4,临夏回族自治州
甘2926,东乡族自治县人民法院,甘肃,东乡族自治县,4,临夏回族自治州
甘2927,积石山保安族东乡族撒拉族自治县人民法院,甘肃,积石山保安族东乡族撒拉族自治县,4,临夏回族自治州
甘30,甘肃省甘南藏族自治州中级人民法院,甘肃,甘南藏族自治州,3,甘南藏族自治州
甘3001,合作市人民法院,甘肃,合作市,4,甘南藏族自治州
甘3021,临潭县人民法院,甘肃,临潭县,4,甘南藏族自治州
甘3022,卓尼县人民法院,甘肃,卓尼县,4,甘南藏族自治州
甘3023,舟曲县人民法院,甘肃,舟曲县,4,甘南藏族自治州
甘3024,迭部县人民法院,甘肃,迭部县,4,甘南藏族自治州
甘3025,玛曲县人民法院,甘肃,玛曲县,4,甘南藏族自治州
甘3026,碌曲县人民法院,甘肃,碌曲县,4,甘南藏族自治州
甘3027,夏河县人民法院,甘肃,夏河县,4,甘南藏族自治州
甘3091,甘肃矿区人民法院,甘肃,,4,甘南藏族自治州
甘71,兰州铁路运输中级法院,甘肃,,3,
甘7101,兰州铁路运输法院,甘肃,,4,
甘7102,武威铁路运输法院,甘肃,,4,
甘7501,卓尼林区基层法院,甘肃,,4,
甘7502,迭部林区基层法院,甘肃,,4,
甘7503,舟曲林区基层法院,甘肃,,4,
甘7504,文县林区基层法院,甘肃,,4,
皖,安徽省高级人民法院,安徽,安徽省,2,
皖01,安徽省合肥市中级人民法院,安徽,合肥市,3,合肥市
皖0102,合肥市瑶海区人民法院,安徽,合肥市瑶海区,4,合肥市
皖0103,合肥市庐阳区人民法院,安徽,合肥市庐阳区,4,合肥市
皖0104,合肥市蜀山区人民法院,安徽,合肥市蜀山区,4,合肥市
皖0111,合肥市包河区人民法院,安徽,合肥市包河区,4,合肥市
皖0121,长丰县人民法院,安徽,长丰县,4,合肥市
皖0122,肥东县人民法院,安徽,肥东县,4,合肥市
皖0123,肥西县人民法院,安徽,肥西县,4,合肥市
皖0124,庐江县人民法院,安徽,庐江县,4,合肥市
皖0181,巢湖市人民法院,安徽,巢湖市,4,合肥市
皖0191,合肥高新技术产业开发区人民法院,安徽,,4,合肥市
皖02,安徽省芜湖市中级人民法院,安徽,芜湖市,3,芜湖市
皖0202,芜湖市镜湖区人民法院,安徽,芜湖市镜湖区,4,芜湖市
皖0203,芜湖市弋江区人民法院,安徽,芜湖市弋江区,4,芜湖市
皖0207,芜湖市鸠江区人民法院,安徽,芜湖市鸠江区,4,芜湖市
皖0208,芜湖市三山区人民法院,安徽,芜湖市三山区,4,芜湖市
皖0210,芜湖市湾沚区人民,安徽,芜湖市湾沚区,4,芜湖市
皖0211,芜湖市繁昌区人民法院 ,安徽,芜湖市繁昌区,4,芜湖市
皖0221,芜湖县人民法院,安徽,芜湖县,4,芜湖市
皖0222,繁昌县人民法院,安徽,繁昌县,4,芜湖市
皖0223,南陵县人民法院,安徽,南陵县,4,芜湖市
皖0225,无为县人民法院,安徽,无为县,4,芜湖市
皖0291,芜湖经济技术开发区人民法院,安徽,,4,芜湖市
皖03,安徽省蚌埠市中级人民法院,安徽,蚌埠市,3,蚌埠市
皖0302,蚌埠市龙子湖区人民法院,安徽,蚌埠市龙子湖区,4,蚌埠市
皖0303,蚌埠市蚌山区人民法院,安徽,蚌埠市蚌山区,4,蚌埠市
皖0304,蚌埠市禹会区人民法院,安徽,蚌埠市禹会区,4,蚌埠市
皖0311,蚌埠市淮上区人民法院,安徽,蚌埠市淮上区,4,蚌埠市
皖0321,怀远县人民法院,安徽,怀远县,4,蚌埠市
皖0322,五河县人民法院,安徽,五河县,4,蚌埠市
皖0323,固镇县人民法院,安徽,固镇县,4,蚌埠市
皖04,安徽省淮南市中级人民法院,安徽,淮南市,3,淮南市
皖0402,淮南市大通区人民法院,安徽,淮南市大通区,4,淮南市
皖0403,淮南市田家庵区人民法院,安徽,淮南市田家庵区,4,淮南市
皖0404,淮南市谢家集区人民法院,安徽,淮南市谢家集区,4,淮南市
皖0405,淮南市八公山区人民法院,安徽,淮南市八公山区,4,淮南市
皖0406,淮南市潘集区人民法院,安徽,淮南市潘集区,4,淮南市
皖0421,凤台县人民法院,安徽,凤台县,4,淮南市
皖0422,寿县人民法院,安徽,寿县,4,淮南市
皖05,安徽省马鞍山市中级人民法院,安徽,马鞍山市,3,马鞍山市
皖0503,马鞍山市花山区人民法院,安徽,马鞍山市花山区,4,马鞍山市
皖0504,马鞍山市雨山区人民法院,安徽,马鞍山市雨山区,4,马鞍山市
皖0506,马鞍山市博望区人民法院,安徽,马鞍山市博望区,4,马鞍山市
皖0521,当涂县人民法院,安徽,当涂县,4,马鞍山市
皖0522,含山县人民法院,安徽,含山县,4,马鞍山市
皖0523,和县人民法院,安徽,和县,4,马鞍山市
皖06,安徽省淮北市中级人民法院,安徽,淮北市,3,淮北市
皖0602,淮北市杜集区人民法院,安徽,淮北市杜集区,4,淮北市
皖0603,淮北市相山区人民法院,安徽,淮北市相山区,4,淮北市
皖0604,淮北市烈山区人民法院,安徽,淮北市烈山区,4,淮北市
皖0621,濉溪县人民法院,安徽,濉溪县,4,淮北市
皖07,安徽省铜陵市中级人民法院,安徽,铜陵市,3,铜陵市
皖0705,铜陵市铜官区人民法院,安徽,铜陵市铜官区,4,铜陵市
皖0706,铜陵市义安区人民法院,安徽,铜陵市义安区,4,铜陵市
皖0711,铜陵市郊区人民法院,安徽,铜陵市郊区,4,铜陵市
皖0722,枞阳县人民法院,安徽,枞阳县,4,铜陵市
皖08,安徽省安庆市中级人民法院,安徽,安庆市,3,安庆市
皖0802,安庆市迎江区人民法院,安徽,安庆市迎江区,4,安庆市
皖0803,安庆市大观区人民法院,安徽,安庆市大观区,4,安庆市
皖0811,安庆市宜秀区人民法院,安徽,安庆市宜秀区,4,安庆市
皖0822,怀宁县人民法院,安徽,怀宁县,4,安庆市
皖0824,潜山县人民法院,安徽,潜山县,4,安庆市
皖0825,太湖县人民法院,安徽,太湖县,4,安庆市
皖0826,宿松县人民法院,安徽,宿松县,4,安庆市
皖0827,望江县人民法院,安徽,望江县,4,安庆市
皖0828,岳西县人民法院,安徽,岳西县,4,安庆市
皖0881,桐城市人民法院,安徽,桐城市,4,安庆市
皖10,安徽省黄山市中级人民法院,安徽,黄山市,3,黄山市
皖1002,黄山市屯溪区人民法院,安徽,黄山市屯溪区,4,黄山市
皖1003,黄山市黄山区人民法院,安徽,黄山市黄山区,4,黄山市
皖1004,黄山市徽州区人民法院,安徽,黄山市徽州区,4,黄山市
皖1021,歙县人民法院,安徽,歙县,4,黄山市
皖1022,休宁县人民法院,安徽,休宁县,4,黄山市
皖1023,黟县人民法院,安徽,黟县,4,黄山市
皖1024,祁门县人民法院,安徽,祁门县,4,黄山市
皖11,安徽省滁州市中级人民法院,安徽,滁州市,3,滁州市
皖1102,滁州市琅琊区人民法院,安徽,滁州市琅琊区,4,滁州市
皖1103,滁州市南谯区人民法院,安徽,滁州市南谯区,4,滁州市
皖1122,来安县人民法院,安徽,来安县,4,滁州市
皖1124,全椒县人民法院,安徽,全椒县,4,滁州市
皖1125,定远县人民法院,安徽,定远县,4,滁州市
皖1126,凤阳县人民法院,安徽,凤阳县,4,滁州市
皖1181,天长市人民法院,安徽,天长市,4,滁州市
皖1182,明光市人民法院,安徽,明光市,4,滁州市
皖12,安徽省阜阳市中级人民法院,安徽,阜阳市,3,阜阳市
皖1202,阜阳市颍州区人民法院,安徽,阜阳市颍州区,4,阜阳市
皖1203,阜阳市颍东区人民法院,安徽,阜阳市颍东区,4,阜阳市
皖1204,阜阳市颍泉区人民法院,安徽,阜阳市颍泉区,4,阜阳市
皖1221,临泉县人民法院,安徽,临泉县,4,阜阳市
皖1222,太和县人民法院,安徽,太和县,4,阜阳市
皖1225,阜南县人民法院,安徽,阜南县,4,阜阳市
皖1226,颍上县人民法院,安徽,颍上县,4,阜阳市
皖1282,界首市人民法院,安徽,界首市,4,阜阳市
皖13,安徽省宿州市中级人民法院,安徽,宿州市,3,宿州市
皖1302,宿州市埇桥区人民法院,安徽,宿州市埇桥区,4,宿州市
皖1321,砀山县人民法院,安徽,砀山县,4,宿州市
皖1322,萧县人民法院,安徽,萧县,4,宿州市
皖1323,灵璧县人民法院,安徽,灵璧县,4,宿州市
皖1324,泗县人民法院,安徽,泗县,4,宿州市
皖15,安徽省六安市中级人民法院,安徽,六安市,3,六安市
皖1502,六安市金安区人民法院,安徽,六安市金安区,4,六安市
皖1503,六安市裕安区人民法院,安徽,六安市裕安区,4,六安市
皖1504,六安市叶集区人民法院,安徽,六安市叶集区,4,六安市
皖1522,霍邱县人民法院,安徽,霍邱县,4,六安市
皖1523,舒城县人民法院,安徽,舒城县,4,六安市
皖1524,金寨县人民法院,安徽,金寨县,4,六安市
皖1525,霍山县人民法院,安徽,霍山县,4,六安市
皖16,安徽省亳州市中级人民法院,安徽,亳州市,3,亳州市
皖1602,亳州市谯城区人民法院,安徽,亳州市谯城区,4,亳州市
皖1621,涡阳县人民法院,安徽,涡阳县,4,亳州市
皖1622,蒙城县人民法院,安徽,蒙城县,4,亳州市
皖1623,利辛县人民法院,安徽,利辛县,4,亳州市
皖17,安徽省池州市中级人民法院,安徽,池州市,3,池州市
皖1702,池州市贵池区人民法院,安徽,池州市贵池区,4,池州市
皖1721,东至县人民法院,安徽,东至县,4,池州市
皖1722,石台县人民法院,安徽,石台县,4,池州市
皖1723,青阳县人民法院,安徽,青阳县,4,池州市
皖1791,九华山风景区人民法院,安徽,,4,池州市
皖18,安徽省宣城市中级人民法院,安徽,宣城市,3,宣城市
皖1802,宣城市宣州区人民法院,安徽,宣城市宣州区,4,宣城市
皖1821,郎溪县人民法院,安徽,郎溪县,4,宣城市
皖1822,广德县人民法院,安徽,广德县,4,宣城市
皖1823,泾县人民法院,安徽,泾县,4,宣城市
皖1824,绩溪县人民法院,安徽,绩溪县,4,宣城市
皖1825,旌德县人民法院,安徽,旌德县,4,宣城市
皖1881,宁国市人民法院,安徽,宁国市,4,宣城市
皖8601,合肥铁路运输法院,安徽,,4,
粤,广东省高级人民法院,广东,广东省,2,
粤 0192,广州互联网法院,广东,,4,广州
粤01,广东省广州市中级人民法院,广东,广州市,3,广州市
粤0103,广州市荔湾区人民法院,广东,广州市荔湾区,4,广州市
粤0104,广州市越秀区人民法院,广东,广州市越秀区,4,广州市
粤0105,广州市海珠区人民法院,广东,广州市海珠区,4,广州市
粤0106,广州市天河区人民法院,广东,广州市天河区,4,广州市
粤0111,广州市白云区人民法院,广东,广州市白云区,4,广州市
粤0112,广州市黄埔区人民法院,广东,广州市黄埔区,4,广州市
粤0113,广州市番禺区人民法院,广东,广州市番禺区,4,广州市
粤0114,广州市花都区人民法院,广东,广州市花都区,4,广州市
粤0115,广州市南沙区人民法院,广东,广州市南沙区,4,广州市
粤0116,广州市萝岗区人民法院,广东,广州市黄埔区,4,广州市
粤0117,广州市从化区人民法院,广东,广州市从化区,4,广州市
粤0118,广州市增城区人民法院,广东,广州市增城区,4,广州市
粤0183,增城市人民法院,广东,广州市增城区,4,广州市
粤0184,从化市人民法院,广东,广州市从化区,4,广州市
粤0191,广东自由贸易区南沙片区人民法院,广东,,4,广州市
粤0192,广州互联网法院,广东,,4,广州市
粤02,广东省韶关市中级人民法院,广东,韶关市,3,韶关市
粤0203,韶关市武江区人民法院,广东,韶关市武江区,4,韶关市
粤0204,韶关市浈江区人民法院,广东,韶关市浈江区,4,韶关市
粤0205,韶关市曲江区人民法院,广东,韶关市曲江区,4,韶关市
粤0222,始兴县人民法院,广东,始兴县,4,韶关市
粤0224,仁化县人民法院,广东,仁化县,4,韶关市
粤0229,翁源县人民法院,广东,翁源县,4,韶关市
粤0232,乳源瑶族自治县人民法院,广东,乳源瑶族自治县,4,韶关市
粤0233,新丰县人民法院,广东,新丰县,4,韶关市
粤0281,乐昌市人民法院,广东,乐昌市,4,韶关市
粤0282,南雄市人民法院,广东,南雄市,4,韶关市
粤03,广东省深圳市中级人民法院,广东,深圳市,3,深圳市
粤0303,深圳市罗湖区人民法院,广东,深圳市罗湖区,4,深圳市
粤0304,深圳市福田区人民法院,广东,深圳市福田区,4,深圳市
粤0305,深圳市南山区人民法院,广东,深圳市南山区,4,深圳市
粤0306,深圳市宝安区人民法院,广东,深圳市宝安区,4,深圳市
粤0307,深圳市龙岗区人民法院,广东,深圳市龙岗区,4,深圳市
粤0308,深圳市盐田区人民法院,广东,深圳市盐田区,4,深圳市
粤0309,深圳市龙华区人民法院,广东,深圳市龙华区,4,深圳市
粤0310,深圳市坪山区人民法院,广东,深圳市坪山区,4,深圳市
粤0391,深圳前海合作区人民法院,广东,,4,深圳市
粤04,广东省珠海市中级人民法院,广东,珠海市,3,珠海市
粤0402,珠海市香洲区人民法院,广东,珠海市香洲区,4,珠海市
粤0403,珠海市斗门区人民法院,广东,珠海市斗门区,4,珠海市
粤0404,珠海市金湾区人民法院,广东,珠海市金湾区,4,珠海市
粤0491,珠海横琴新区人民法院,广东,,4,珠海市
粤05,广东省汕头市中级人民法院,广东,汕头市,3,汕头市
粤0507,汕头市龙湖区人民法院,广东,汕头市龙湖区,4,汕头市
粤0511,汕头市金平区人民法院,广东,汕头市金平区,4,汕头市
粤0512,汕头市濠江区人民法院,广东,汕头市濠江区,4,汕头市
粤0513,汕头市潮阳区人民法院,广东,汕头市潮阳区,4,汕头市
粤0514,汕头市潮南区人民法院,广东,汕头市潮南区,4,汕头市
粤0515,汕头市澄海区人民法院,广东,汕头市澄海区,4,汕头市
粤0523,南澳县人民法院,广东,南澳县,4,汕头市
粤06,广东省佛山市中级人民法院,广东,佛山市,3,佛山市
粤0604,佛山市禅城区人民法院,广东,佛山市禅城区,4,佛山市
粤0605,佛山市南海区人民法院,广东,佛山市南海区,4,佛山市
粤0606,佛山市顺德区人民法院,广东,佛山市顺德区,4,佛山市
粤0607,佛山市三水区人民法院,广东,佛山市三水区,4,佛山市
粤0608,佛山市高明区人民法院,广东,佛山市高明区,4,佛山市
粤07,广东省江门市中级人民法院,广东,江门市,3,江门市
粤0703,江门市蓬江区人民法院,广东,江门市蓬江区,4,江门市
粤0704,江门市江海区人民法院,广东,江门市江海区,4,江门市
粤0705,江门市新会区人民法院,广东,江门市新会区,4,江门市
粤0781,台山市人民法院,广东,台山市,4,江门市
粤0783,开平市人民法院,广东,开平市,4,江门市
粤0784,鹤山市人民法院,广东,鹤山市,4,江门市
粤0785,恩平市人民法院,广东,恩平市,4,江门市
粤08,广东省湛江市中级人民法院,广东,湛江市,3,湛江市
粤0802,湛江市赤坎区人民法院,广东,湛江市赤坎区,4,湛江市
粤0803,湛江市霞山区人民法院,广东,湛江市霞山区,4,湛江市
粤0804,湛江市坡头区人民法院,广东,湛江市坡头区,4,湛江市
粤0811,湛江市麻章区人民法院,广东,湛江市麻章区,4,湛江市
粤0823,遂溪县人民法院,广东,遂溪县,4,湛江市
粤0825,徐闻县人民法院,广东,徐闻县,4,湛江市
粤0881,廉江市人民法院,广东,廉江市,4,湛江市
粤0882,雷州市人民法院,广东,雷州市,4,湛江市
粤0883,吴川市人民法院,广东,吴川市,4,湛江市
粤0891,湛江经济技术开发区人民法院,广东,,4,湛江市
粤09,广东省茂名市中级人民法院,广东,茂名市,3,茂名市
粤0902,茂名市茂南区人民法院,广东,茂名市茂南区,4,茂名市
粤0904,茂名市电白区人民法院,广东,茂名市电白区,4,茂名市
粤0981,高州市人民法院,广东,高州市,4,茂名市
粤0982,化州市人民法院,广东,化州市,4,茂名市
粤0983,信宜市人民法院,广东,信宜市,4,茂名市
粤12,广东省肇庆市中级人民法院,广东,肇庆市,3,肇庆市
粤1202,肇庆市端州区人民法院,广东,肇庆市端州区,4,肇庆市
粤1203,肇庆市鼎湖区人民法院,广东,肇庆市鼎湖区,4,肇庆市
粤1204,肇庆市高要区人民法院,广东,肇庆市高要区,4,肇庆市
粤1223,广宁县人民法院,广东,广宁县,4,肇庆市
粤1224,怀集县人民法院,广东,怀集县,4,肇庆市
粤1225,封开县人民法院,广东,封开县,4,肇庆市
粤1226,德庆县人民法院,广东,德庆县,4,肇庆市
粤1284,四会市人民法院,广东,四会市,4,肇庆市
粤13,广东省惠州市中级人民法院,广东,惠州市,3,惠州市
粤1302,惠州市惠城区人民法院,广东,惠州市惠城区,4,惠州市
粤1303,惠州市惠阳区人民法院,广东,惠州市惠阳区,4,惠州市
粤1322,博罗县人民法院,广东,博罗县,4,惠州市
粤1323,惠东县人民法院,广东,惠东县,4,惠州市
粤1324,龙门县人民法院,广东,龙门县,4,惠州市
粤1391,惠州市大亚湾经济技术开发区人民法院,广东,,4,惠州市
粤14,广东省梅州市中级人民法院,广东,梅州市,3,梅州市
粤1402,梅州市梅江区人民法院,广东,梅州市梅江区,4,梅州市
粤1403,梅州市梅县区人民法院,广东,梅州市梅县区,4,梅州市
粤1422,大埔县人民法院,广东,大埔县,4,梅州市
粤1423,丰顺县人民法院,广东,丰顺县,4,梅州市
粤1424,五华县人民法院,广东,五华县,4,梅州市
粤1426,平远县人民法院,广东,平远县,4,梅州市
粤1427,蕉岭县人民法院,广东,蕉岭县,4,梅州市
粤1481,兴宁市人民法院,广东,兴宁市,4,梅州市
粤15,广东省汕尾市中级人民法院,广东,汕尾市,3,汕尾市
粤1502,汕尾市城区人民法院,广东,汕尾市城区,4,汕尾市
粤1521,海丰县人民法院,广东,海丰县,4,汕尾市
粤1523,陆河县人民法院,广东,陆河县,4,汕尾市
粤1581,陆丰市人民法院,广东,陆丰市,4,汕尾市
粤16,广东省河源市中级人民法院,广东,河源市,3,河源市
粤1602,河源市源城区人民法院,广东,河源市源城区,4,河源市
粤1621,紫金县人民法院,广东,紫金县,4,河源市
粤1622,龙川县人民法院,广东,龙川县,4,河源市
粤1623,连平县人民法院,广东,连平县,4,河源市
粤1624,和平县人民法院,广东,和平县,4,河源市
粤1625,东源县人民法院,广东,东源县,4,河源市
粤17,广东省阳江市中级人民法院,广东,阳江市,3,阳江市
粤1702,阳江市江城区人民法院,广东,阳江市江城区,4,阳江市
粤1704,阳江市阳东区人民法院,广东,阳江市阳东区,4,阳江市
粤1721,阳西县人民法院,广东,阳西县,4,阳江市
粤1781,阳春市人民法院,广东,阳春市,4,阳江市
粤18,广东省清远市中级人民法院,广东,清远市,3,清远市
粤1802,清远市清城区人民法院,广东,清远市清城区,4,清远市
粤1803,清远市清新区人民法院,广东,清远市清新区,4,清远市
粤1821,佛冈县人民法院,广东,佛冈县,4,清远市
粤1823,阳山县人民法院,广东,阳山县,4,清远市
粤1825,连山壮族瑶族自治县人民法院,广东,连山壮族瑶族自治县,4,清远市
粤1826,连南瑶族自治县人民法院,广东,连南瑶族自治县,4,清远市
粤1881,英德市人民法院,广东,英德市,4,清远市
粤1882,连州市人民法院,广东,连州市,4,清远市
粤19,广东省东莞市中级人民法院,广东,东莞市,3,东莞市
粤1971,东莞市第一人民法院,广东,,4,东莞市
粤1972,东莞市第二人民法院,广东,,4,东莞市
粤1973,东莞市第三人民法院,广东,,4,东莞市
粤20,广东省中山市中级人民法院,广东,中山市,3,中山市
粤2071,中山市第一人民法院,广东,,4,中山市
粤2072,中山市第二人民法院,广东,,4,中山市
粤51,广东省潮州市中级人民法院,广东,潮州市,3,潮州市
粤5102,潮州市湘桥区人民法院,广东,潮州市湘桥区,4,潮州市
粤5103,潮州市潮安区人民法院,广东,潮州市潮安区,4,潮州市
粤5122,饶平县人民法院,广东,饶平县,4,潮州市
粤5191,潮州市枫溪人民法院,广东,,4,潮州市
粤52,广东省揭阳市中级人民法院,广东,揭阳市,3,揭阳市
粤5202,揭阳市榕城区人民法院,广东,揭阳市榕城区,4,揭阳市
粤5203,揭阳市揭东区人民法院,广东,揭阳市揭东区,4,揭阳市
粤5222,揭西县人民法院,广东,揭西县,4,揭阳市
粤5224,惠来县人民法院,广东,惠来县,4,揭阳市
粤5281,普宁市人民法院,广东,普宁市,4,揭阳市
粤53,广东省云浮市中级人民法院,广东,云浮市,3,云浮市
粤5302,云浮市云城区人民法院,广东,云浮市云城区,4,云浮市
粤5303,云浮市云安区人民法院,广东,云安区,4,云浮市
粤5321,新兴县人民法院,广东,新兴县,4,云浮市
粤5322,郁南县人民法院,广东,郁南县,4,云浮市
粤5381,罗定市人民法院,广东,罗定市,4,云浮市
粤71,广州铁路运输中级法院,广东,,3,
粤7101,广州铁路运输第一法院,广东,,4,
粤7102,广州铁路运输第二法院,广东,,4,
粤72,广州海事法院,广东,,3,
粤73,广州知识产权法院,广东,,3,
苏,江苏省高级人民法院,江苏,江苏省,2,
苏01,江苏省南京市中级人民法院,江苏,南京市,3,南京市
苏0102,南京市玄武区人民法院,江苏,南京市玄武区,4,南京市
苏0104,南京市秦淮区人民法院,江苏,南京市秦淮区,4,南京市
苏0105,南京市建邺区人民法院,江苏,南京市建邺区,4,南京市
苏0106,南京市鼓楼区人民法院,江苏,南京市鼓楼区,4,南京市
苏0111,南京市浦口区人民法院,江苏,南京市浦口区,4,南京市
苏0113,南京市栖霞区人民法院,江苏,南京市栖霞区,4,南京市
苏0114,南京市雨花台区人民法院,江苏,南京市雨花台区,4,南京市
苏0115,南京市江宁区人民法院,江苏,南京市江宁区,4,南京市
苏0116,南京市六合区人民法院,江苏,南京市六合区,4,南京市
苏0117,南京市溧水区人民法院,江苏,南京市溧水区,4,南京市
苏0118,南京市高淳区人民法院,江苏,南京市高淳区,4,南京市
苏0191,江宁经济技术开发区人民法院,江苏,江宁经济技术开发区人,4,南京
苏0192,南京江北新区人民法院,江苏,南京江北新区,4,南京市
苏02,江苏省无锡市中级人民法院,江苏,无锡市,3,无锡市
苏0202,无锡市崇安区人民法院,江苏,无锡市崇安区,4,无锡市
苏0203,无锡市南长区人民法院,江苏,无锡市南长区,4,无锡市
苏0204,无锡市北塘区人民法院,江苏,无锡市北塘区,4,无锡市
苏0205,无锡市锡山区人民法院,江苏,无锡市锡山区,4,无锡市
苏0206,无锡市惠山区人民法院,江苏,无锡市惠山区,4,无锡市
苏0211,无锡市滨湖区人民法院,江苏,无锡市滨湖区,4,无锡市
苏0213,无锡市梁溪区人民法院,江苏,无锡市梁溪区,4,无锡市
苏0214,无锡市新吴区人民法院,江苏,无锡市新吴区,4,无锡市
苏0281,江阴市人民法院,江苏,江阴市,4,无锡市
苏0282,宜兴市人民法院,江苏,宜兴市,4,无锡市
苏0291,无锡高新技术产业开发区人民法院,江苏,,4,无锡市
苏03,江苏省徐州市中级人民法院,江苏,徐州市,3,徐州市
苏0302,徐州市鼓楼区人民法院,江苏,徐州市鼓楼区,4,徐州市
苏0303,徐州市云龙区人民法院,江苏,徐州市云龙区,4,徐州市
苏0305,徐州市贾汪区人民法院,江苏,徐州市贾汪区,4,徐州市
苏0311,徐州市泉山区人民法院,江苏,徐州市泉山区,4,徐州市
苏0312,徐州市铜山区人民法院,江苏,徐州市铜山区,4,徐州市
苏0321,丰县人民法院,江苏,丰县,4,徐州市
苏0322,沛县人民法院,江苏,沛县,4,徐州市
苏0324,睢宁县人民法院,江苏,睢宁县,4,徐州市
苏0381,新沂市人民法院,江苏,新沂市,4,徐州市
苏0382,邳州市人民法院,江苏,邳州市,4,徐州市
苏0391,徐州经济技术开发区人民法院,江苏,,4,徐州市
苏04,江苏省常州市中级人民法院,江苏,常州市,3,常州市
苏0402,常州市天宁区人民法院,江苏,常州市天宁区,4,常州市
苏0404,常州市钟楼区人民法院,江苏,常州市钟楼区,4,常州市
苏0405,常州市戚墅堰区人民法院,江苏,常州市戚墅堰区,4,常州市
苏0411,常州市新北区人民法院,江苏,常州市新北区,4,常州市
苏0412,常州市武进区人民法院,江苏,常州市武进区,4,常州市
苏0413,常州市金坛区人民法院,江苏,金坛市,4,常州市
苏0481,溧阳市人民法院,江苏,溧阳市,4,常州市
苏0482,常州市金坛区人民法院,江苏,常州市金坛区,4,常州市
苏0492,常州经济开发区人民法院,江苏,,4,常州市
苏05,江苏省苏州市中级人民法院,江苏,苏州市,3,苏州市
苏0505,苏州市虎丘区人民法院,江苏,苏州市虎丘区,4,苏州市
苏0506,苏州市吴中区人民法院,江苏,苏州市吴中区,4,苏州市
苏0507,苏州市相城区人民法院,江苏,苏州市相城区,4,苏州市
苏0508,苏州市姑苏区人民法院,江苏,苏州市姑苏区,4,苏州市
苏0509,苏州市吴江区人民法院,江苏,苏州市吴江区,4,苏州市
苏0581,常熟市人民法院,江苏,常熟市,4,苏州市
苏0582,张家港市人民法院,江苏,张家港市,4,苏州市
苏0583,昆山市人民法院,江苏,昆山市,4,苏州市
苏0585,太仓市人民法院,江苏,太仓市,4,苏州市
苏0591,苏州工业园区人民法院,江苏,,4,苏州市
苏06,江苏省南通市中级人民法院,江苏,南通市,3,南通市
苏0602,南通市崇川区人民法院,江苏,南通市崇川区,4,南通市
苏0611,南通市港闸区人民法院,江苏,南通市港闸区,4,南通市
苏0612,南通市通州区人民法院,江苏,南通市通州区,4,南通市
苏0621,海安县人民法院,江苏,海安县,4,南通市
苏0623,如东县人民法院,江苏,如东县,4,南通市
苏0681,启东市人民法院,江苏,启东市,4,南通市
苏0682,如皋市人民法院,江苏,如皋市,4,南通市
苏0684,海门市人民法院,江苏,海门市,4,南通市
苏0691,南通经济技术开发区人民法院,江苏,,4,南通市
苏07,江苏省连云港市中级人民法院,江苏,连云港市,3,连云港市
苏0703,连云港市连云区人民法院,江苏,连云港市连云区,4,连云港市
苏0706,连云港市海州区人民法院,江苏,连云港市海州区,4,连云港市
苏0707,连云港市赣榆区人民法院,江苏,连云港市赣榆区,4,连云港市
苏0722,东海县人民法院,江苏,东海县,4,连云港市
苏0723,灌云县人民法院,江苏,灌云县,4,连云港市
苏0724,灌南县人民法院,江苏,灌南县,4,连云港市
苏0791,连云港经济技术开发区人民法院,江苏,,4,连云港市
苏08,江苏省淮安市中级人民法院,江苏,淮安市,3,淮安市
苏0802,淮安市清河区人民法院,江苏,淮安市清河区,4,淮安市
苏0803,淮安市淮安区人民法院,江苏,淮安市淮安区,4,淮安市
苏0804,淮安市淮阴区人民法院,江苏,淮安市淮阴区,4,淮安市
苏0811,淮安市清浦区人民法院,江苏,淮安市清浦区,4,淮安市
苏0812,淮安市清江浦区人民法院,江苏,淮安市清江浦区,4,淮安市
苏0813,淮安市洪泽区人民法院,江苏,淮安市洪泽区,4,淮安市
苏0826,涟水县人民法院,江苏,涟水县,4,淮安市
苏0829,洪泽县人民法院,江苏,洪泽县,4,淮安市
苏0830,盱眙县人民法院,江苏,盱眙县,4,淮安市
苏0831,金湖县人民法院,江苏,金湖县,4,淮安市
苏0891,淮安经济技术开发区人民法院,江苏,,4,淮安市
苏09,江苏省盐城市中级人民法院,江苏,盐城市,3,盐城市
苏0902,盐城市亭湖区人民法院,江苏,盐城市亭湖区,4,盐城市
苏0903,盐城市盐都区人民法院,江苏,盐城市盐都区,4,盐城市
苏0904,盐城市大丰区人民法院,江苏,盐城市大丰区,4,盐城市
苏0921,响水县人民法院,江苏,响水县,4,盐城市
苏0922,滨海县人民法院,江苏,滨海县,4,盐城市
苏0923,阜宁县人民法院,江苏,阜宁县,4,盐城市
苏0924,射阳县人民法院,江苏,射阳县,4,盐城市
苏0925,建湖县人民法院,江苏,建湖县,4,盐城市
苏0981,东台市人民法院,江苏,东台市,4,盐城市
苏0982,盐城市大丰区人民法院,江苏,盐城市大丰区,4,盐城市
苏0991,盐城经济技术开发区人民法院,江苏,,4,盐城市
